game,outcome,end_reason,n_moves,loss,steps,timestamp,moves
130,B,value_resign,60,0.346367,650,2026-09-02 04:40:41,e2e3 g7g6 f2f4 e7e5 b2b4 f7f5 a2a4 d8f6 a4a5 f8d6 h2h3 b7b5 h1h2 f6g5 d1h5 g5h5 f4e5 d6e5 g2g4 h5h4 e1e2 c7c5 c2c4 e5d6 g1f3 g8f6 c4b5 h4g5 f3g5 d6h2 b4c5 c8b7 c1b2 a7a6 b2f6 h8f8 d2d4 f8f6 b5a6 b7a6 e2f2 d7d6 g5h7 f6f7 b1d2 b8d7 f1a6 f5g4 d2f3 g4f3 h3h4 a8a6 a1e1 d6c5 d4c5 e8d8 e1f1 d7c5 f1e1 f7g7
131,W,value_resign,75,0.283168,655,2026-09-02 04:41:19,e2e3 g7g6 f2f3 e7e6 b2b3 e8e7 g1h3 b7b5 a2a4 b5b4 a4a5 f7f5 h1g1 b8c6 f1b5 f8g7 b5c6 g7a1 c6a8 g8h6 d1e2 c8b7 g2g4 d8a8 h3g5 h8f8 e2d1 f5g4 f3g4 h6g4 g1g4 b7d5 g5h7 a8e8 h7f8 e7f8 g4d4 a1d4 e3d4 e8d8 d1e2 d8e8 c1b2 e8f7 c2c3 b4c3 b1c3 d5b3 e2g4 f7e7 g4g6 e7f7 g6f7 f8f7 e1e2 d7d5 c3b5 a7a6 e2f2 a6b5 h2h4 b3c4 a5a6 e6e5 d4e5 f7g8 f2g3 c7c5 a6a7 g8g7 a7a8q d5d4 a8a7 g7g6 b2c3
132,W,material_adjudication,66,0.319710,660,2026-09-02 04:45:42,a2a4 f7f6 b2b4 a7a5 f2f4 a5b4 h2h3 h7h5 d2d4 g7g5 e1f2 f6f5 b1a3 f8g7 h1h2 d7d6 f4g5 b8d7 d4d5 g7a1 e2e3 d7f8 f2e1 e7e5 a3c4 e5e4 g2g3 h8h7 c1d2 d8e7 d1a1 f5f4 g3f4 b4b3 c2b3 c7c5 d5c6 c8d7 c6b7 d7c6 a1c3 h5h4 c4b6 a8d8 b3b4 c6d5 b6d5 e8f7 c3d4 e7b7 b4b5 b7d5 d4d5 f8e6 h2e2 h7h8 f1g2 d8a8 d5e4 e6f4 g2f1 a8d8 e4d5 f4e6 d2c3 f7f8
133,B,value_resign,46,0.291840,665,2026-09-02 04:46:53,a2a4 b7b6 g1h3 e7e6 b2b4 c7c5 d2d4 b8c6 g2g4 h7h6 b4b5 c6d4 c1f4 g7g5 f4e5 d4b5 a4b5 a8b8 e5c3 a7a6 f1g2 a6b5 g2f1 c5c4 e2e4 d7d5 c3d4 f7f6 b1a3 c4c3 h3g1 b5b4 a3b5 f8c5 h2h3 e8e7 d1f3 c5d4 b5c3 d4c3 f3c3 b4c3 g1e2 c8b7 e2d4 d8d7
134,B,value_resign,116,0.294236,670,2026-09-02 04:47:08,f2f4 a7a5 d2d4 b7b6 b2b4 e7e5 g2g4 c7c6 a2a4 f7f5 h2h3 g8f6 g4f5 d7d6 c2c4 f8e7 c1b2 e8f7 b4b5 e5d4 g1f3 d6d5 d1d2 d8d7 h1g1 d5c4 b2c1 c6b5 h3h4 f6d5 a4b5 a5a4 e1f2 e7f6 g1h1 c8b7 a1a3 f7e7 f3d4 d5f4 d4e6 b7h1 c1b2 d7d8 e6d8 b8d7 d2f4 a8d8 f4c4 f6b2 e2e3 b2a3 b1a3 d7c5 c4e2 h8e8 h4h5 h1d5 f2e1 c5e4 a3c2 a4a3 h5h6 g7h6 c2a3 h6h5 a3c2 e4c5 c2d4 d5e4 d4e6 c5e6 f5e6 d8c8 f1g2 e4g2 e2g2 e7e6 e3e4 c8c4 g2e2 c4c3 e1d2 e8c8 d2e1 e6e5 e2b2 c8c4 b2c3 c4c3 e1d2 c3c2 d2c2 e5e4 c2b3 e4d3 b3a4 d3e2 a4b4 h5h4 b4c4 h4h3 c4d5 h7h5 d5e6 h5h4 e6d7 h3h2 d7c8 h4h3 c8b7 h2h1q b7b8 h1h2 b8a7 h2g3
135,B,material_adjudication,83,0.244895,675,2026-09-02 04:47:09,e2e3 g7g6 a2a4 b7b6 b2b4 e7e5 f2f3 d7d6 b4b5 e8e7 f1e2 b8c6 a4a5 h7h5 b5c6 g6g5 f3f4 d6d5 a5b6 c7b6 g1f3 a7a6 f3e5 c8d7 f4g5 d7c6 h1f1 f7f6 f1f5 f6e5 f5e5 e7d6 d2d4 f8g7 g5g6 c6b7 c2c4 d5c4 b1c3 d6c7 e3e4 g7e5 d4e5 d8f8 e2c4 b7e4 c3e4 g8e7 c1a3 f8e8 d1e2 e7g6 c4d5 h8h6 h2h3 h5h4 e2e3 e8e5 e3d2 e5d5 d2d5 a8d8 d5e6 d8d6 e6g8 d6d8 a3e7 d8g8 a1a6 g6e7 a6a1 b6b5 e1f1 e7c6 a1b1 c6d4 b1b5 d4b5 f1e1 c7d8 e1f1 d8c7 f1e1
136,W,material_adjudication_moderate,76,0.312770,680,2026-09-02 04:47:36,f2f3 e7e6 b2b3 f7f5 a2a4 f5f4 e2e3 f8c5 b3b4 e8e7 f1d3 c5b4 d3h7 b8c6 h7g8 g7g6 c1a3 h8g8 a3b2 e6e5 e1e2 d7d6 g1h3 g8e8 h3g5 b4a5 b2c3 a5c3 b1a3 e7d7 d2c3 d8g5 h2h4 g5g3 a3b5 a7a6 h1h3 a6b5 h3g3 f4g3 h4h5 e5e4 h5h6 c6e5 f3f4 c7c6 f4e5 e8d8 e5d6 d8h8 a4b5 a8a1 d1a1 h8h6 b5c6 b7c6 a1b1 c8b7 b1b7 d7d6 c3c4 c6c5 b7a7 d6e5 c2c3 e5d6 e2f1 d6e6 f1g1 e6d6 g1f1 d6e6 f1g1 g6g5 a7a6 e6d7
137,B,value_resign,56,0.301032,685,2026-09-02 04:47:49,a2a3 c7c5 e2e4 b8a6 g1e2 c5c4 a3a4 a6c7 d2d3 e7e5 g2g3 c4d3 c2d3 f7f6 a4a5 g7g6 b1c3 f8b4 b2b3 c7a6 h2h4 e8f7 d3d4 b4a5 h4h5 a5c3 c1d2 c3a1 d2c1 g6h5 h1h5 f6f5 h5h7 h8h7 f2f3 h7h6 c1h6 b7b5 d4e5 d7d5 d1d5 d8d5 e4d5 g8h6 g3g4 h6g4 f3g4 a6c5 g4f5 c8d7 d5d6 f7f8 e5e6 d7e8 e1f2 b5b4
138,W,value_resign,41,0.385549,690,2026-09-02 04:48:14,f2f3 b7b5 c2c4 f7f5 b2b4 g7g6 h2h3 d7d5 e1f2 c7c6 c4b5 h7h5 c1a3 h8h6 d1e1 b8d7 e1c1 c6b5 g2g3 c8b7 b1c3 a7a5 e2e3 a5b4 a3b4 e7e6 b4a5 f8d6 a5d8 e8d8 c1b2 b5b4 a1b1 b4c3 b2b7 a8b8 b7b8 d8e7 g1e2 g8f6 h3h4
139,B,value_resign,42,0.306436,695,2026-09-02 04:49:55,b1a3 d7d5 b2b4 a7a6 g2g3 d5d4 h2h3 e7e6 b4b5 a6b5 d2d3 g8f6 a1b1 b8d7 b1b4 c7c5 b4b5 g7g5 c2c4 f6h5 c1g5 h7h6 d1d2 h6g5 f2f3 f8d6 a3c2 d7e5 e2e3 e8e7 f3f4 d4e3 c2e3 g5f4 d3d4 f4e3 d4e5 e3d2 e1e2 h8e8 g1f3 f7f5
140,W,value_resign,85,0.299750,700,2026-09-02 04:50:08,f2f3 b7b5 b2b3 a7a5 a2a4 e7e5 a4b5 c8b7 e2e3 d8e7 g2g4 e7d8 f1c4 d8f6 e1e2 g8e7 d1f1 f6g5 d2d3 d7d5 b1a3 g7g6 f1d1 b8d7 c2c3 c7c6 h2h4 c6b5 h4g5 b5b4 h1h7 h8h7 d3d4 a5a4 d4e5 b4a3 c4b5 a4b3 d1b3 e7g8 c1d2 a3a2 b3c2 f8a3 b5d7 e8d7 c2a2 b7a6 c3c4 d5c4 a2a3 a6b7 e2f1 a8a3 a1a3 b7c6 f1e1 d7e7 e1d1 e7f8 g1h3 h7h3 a3a7 c6d7 a7d7 h3h2 d7a7 h2h7 d1e1 f8g7 e1d1 c4c3 d2c3 g8e7 d1e1 e7g8 e1f2 g8h6 c3a1 h6f5 a1b2 f5e3 f2e3 h7h6 e3e4
141,B,value_resign,15,0.351688,705,2026-09-02 04:50:21,e2e3 g7g5 f2f3 d7d5 e1e2 h7h5 f3f4 a7a6 g1h3 c8h3 b1c3 h3g4 e2d3 g5f4 h1g1
142,B,value_resign,20,0.316180,710,2026-09-02 04:52:03,e2e3 a7a5 a2a3 a5a4 g2g3 c7c6 d2d3 f7f6 d1h5 g7g6 b1d2 g6h5 f1h3 b7b6 a1a2 e8f7 e1d1 d7d6 b2b4 c8h3
143,W,material_adjudication,76,0.312309,715,2026-09-02 04:52:17,f2f4 a7a5 c2c4 c7c6 h2h3 a5a4 c4c5 a4a3 e1f2 e7e6 b2b4 g8e7 b1a3 g7g6 c1b2 b7b6 b2h8 c8b7 a1b1 g6g5 d1c2 h7h5 c2b2 b8a6 c5b6 d7d6 b1a1 d8b8 f2f3 e8d8 e2e4 g5f4 f1a6 e6e5 a6b7 b8b7 b2c3 b7b6 c3b2 f7f5 a3c4 b6b4 a2a3 b4c4 h8f6 h5h4 d2d3 f5e4 d3e4 d8d7 a3a4 d6d5 f6e7 f8e7 e4d5 e7f8 a4a5 d7d6 d5c6 d6d5 b2c1 c4c1 a1c1 a8a5 c6c7 a5a2 c1b1 f8h6 b1a1 a2a1 c7c8q d5d6 c8b7 a1a2 g1e2 h6g7
144,W,material_adjudication_moderate,76,0.329518,720,2026-09-02 04:52:56,c2c4 e7e6 h2h3 f7f5 b1a3 f5f4 h1h2 d8e7 a3b5 g8h6 b2b4 c7c5 b4c5 h6f7 c5c6 b8c6 c1a3 c6d4 a3e7 a7a6 e2e3 f8e7 b5a7 e8f8 f2f3 f4e3 d1b1 a8b8 d2e3 a6a5 e3d4 f7d6 f3f4 h7h5 e1d1 h8h6 c4c5 d6e4 d4d5 e6d5 g1f3 e4c3 d1c2 c3b1 a1b1 h6e6 c2b3 e7c5 a7c8 f8f7 f3e5 e6e5 f4e5 b7b6 f1e2 g7g5 b1a1 b8c8 a2a4 f7e7 a1b1 c5b4 b1b2 b4c3 b2b1 c3d2 b1b2 e7d8 b2b1 d8c7 b1a1 g5g4 h3g4 h5g4 h2h1 d2c3
145,B,material_adjudication_moderate,76,0.318627,725,2026-09-02 04:53:47,g1f3 b7b5 c2c4 f7f6 e2e4 c7c5 f3e5 f6e5 c4b5 b8c6 h1g1 e8f7 f2f4 g8h6 e1f2 e5f4 b1c3 f4f3 e4e5 c8b7 g1h1 c6e5 d2d4 e5g4 f2e1 b7a6 d4d5 g4e3 a2a4 e3d1 b5a6 d8b6 e1d1 f3g2 f1g2 e7e5 c3e4 a8c8 b2b3 c5c4 c1h6 b6c7 h6g7 f8g7 g2h3 g7f6 b3c4 c7b6 a4a5 b6c7 h1g1 f7e8 e4f6 e8f7 f6e4 c7c4 g1g3 c4e4 h3g2 e4h4 g3h3 h4d8 a1b1 d8c7 b1a1 e5e4 a1b1 c7d6 b1a1 c8a8 g2e4 a8d8 a1b1 h7h5 b1a1 h8f8
146,B,value_resign,76,0.302718,730,2026-09-02 04:55:18,e2e3 h7h6 h2h3 e7e6 d2d3 g8f6 a2a4 f8e7 f2f4 g7g6 b2b4 c7c6 a1a3 h8g8 f4f5 f6h5 g2g3 e7b4 c1d2 h5g3 d3d4 b8a6 g1e2 b4e7 d2c3 g3h1 h3h4 d7d5 c3b2 e8f8 h4h5 e6f5 e3e4 d8d7 e4d5 e7b4 c2c3 b4a3 b1a3 f8g7 a3c2 a6c7 d5d6 f5f4 d6c7 a7a5 e2c1 d7c7 f1g2 c8f5 h5g6 f7g6 e1e2 b7b5 a4b5 c6b5 g2a8 g8a8 d4d5 a5a4 d1d4 g7g8 d5d6 c7d7 d4d5 g8h7 d5a8 f5c2 a8h1 d7d6 h1d1 c2d1 e2f2 d6e7 b2a3 e7h4
147,W,value_resign,37,0.345293,735,2026-09-02 04:56:11,e2e3 g7g6 g1h3 e7e6 a2a4 a7a6 c2c4 f7f6 a4a5 f8h6 d1h5 c7c6 e1e2 h6f8 h5h4 f8h6 f2f3 h6f4 e3f4 d7d6 e2f2 c8d7 f4f5 d8c7 f5g6 h7g6 h4g3 h8h5 f1e2 d6d5 h1f1 e8f8 g3c7 b7b6 a5b6 a6a5 g2g3
148,B,value_resign,44,0.303231,740,2026-09-02 04:56:37,h2h4 b7b5 c2c4 f7f6 h4h5 g8h6 b2b4 c7c6 c4b5 d7d5 d1b3 e8d7 h1h3 a7a5 b1c3 a5b4 b5c6 d7e8 a2a4 c8h3 g1h3 b4c3 d2c3 d5d4 b3d1 b8c6 c1h6 d8c7 d1c2 c6b4 c3b4 c7c2 a1c1 c2a4 c1c4 g7h6 h3g5 h6g5 c4c6 e7e5 e2e4 a4b3 b4b5 e8d8
149,W,value_resign,77,0.336353,745,2026-09-02 04:57:18,e2e3 g7g6 g1h3 e7e5 d1h5 g6h5 g2g3 f7f6 f1g2 f8g7 c2c3 g8e7 g2e4 a7a5 e4b7 b8c6 b7a8 c8b7 a8b7 d7d5 h3f4 e5f4 f2f3 f4e3 d2e3 c6a7 b7a8 d5d4 e3d4 d8a8 h1g1 e7c6 d4d5 a8b8 d5c6 a7c6 c1f4 b8b2 a2a4 b2a1 e1f2 e8e7 b1a3 c6b4 g1a1 c7c6 c3b4 a5b4 a3c4 g7h6 f4h6 b4b3 a1b1 c6c5 b1b3 e7f7 c4d2 c5c4 b3a3 c4c3 a4a5 c3d2 f2e2 h8f8 a5a6 f8g8 a3a1 g8h8 a6a7 h8a8 e2d2 a8a7 a1a7 f7e8 d2e2 e8d8 e2f1
150,W,value_resign,43,0.275258,750,2026-09-02 04:59:18,a2a4 f7f6 b2b4 a7a5 f2f4 a5b4 g2g4 e8f7 c1b2 b7b5 h2h4 h7h5 d2d3 g7g5 h4g5 f8g7 f1g2 c7c5 g2a8 d7d6 a4a5 b8a6 c2c3 e7e6 c3c4 d8e7 d1d2 b5c4 d3c4 d6d5 c4d5 h5g4 e1f2 c8d7 d5e6 f7e6 a8g2 h8h2 h1h2 b4b3 g1f3 g4f3 g2f3
151,B,value_resign,40,0.302293,755,2026-09-02 05:01:19,e2e3 g7g6 g1h3 e7e6 g2g3 e6e5 d1g4 b7b6 g4f3 f8g7 f3e4 f7f6 e4a8 e8f7 a8e4 c7c6 e4g6 h7g6 d2d4 d8c7 c2c3 a7a6 f1c4 d7d5 f2f3 g7h6 b2b3 d5c4 h3f4 b6b5 b3b4 h6f4 g3g4 f4e3 c1e3 e5d4 e3d4 c8b7 e1f2 c7e7
152,B,value_resign,52,0.389199,760,2026-09-02 05:02:03,e2e3 g8h6 f2f3 g7g6 e3e4 h8g8 c2c4 f7f5 b2b3 f5e4 f3e4 e7e5 h2h3 f8c5 d1g4 h6g4 b1c3 d8h4 g2g3 b7b6 g3h4 d7d6 f1d3 g4f2 g1f3 e8d8 h1f1 f2d3 e1e2 g8h8 e2d3 a7a5 f1f2 c5f2 c1b2 c8h3 c4c5 b6c5 c3b5 c7c6 b2d4 c5d4 f3e5 c6b5 e5g6 h7g6 d3c2 d6d5 e4d5 b8c6 d5c6 b5b4
153,B,material_adjudication_moderate,97,0.273677,765,2026-09-02 05:03:01,e2e3 f7f5 g2g3 h7h5 a2a3 g7g5 a3a4 h8h7 f1h3 e7e5 h3f5 d7d6 f5h7 h5h4 f2f3 d6d5 h7g8 d8d6 d2d4 b7b6 f3f4 d6h6 g8d5 h6h7 g1f3 a7a5 d5g8 e5d4 e1f1 f8a3 f4g5 h7h8 f3d4 h8g8 d1g4 c8g4 b1a3 e8d7 h1g1 d7d6 c2c4 h4h3 a1b1 g8g7 f1f2 c7c5 d4c2 g7g6 e3e4 b8c6 a3b5 d6e7 b1a1 c6b4 c2b4 a5b4 c1f4 b4b3 f4e5 a8d8 g1h1 d8d7 a1d1 g4d1 e5f4 d1h5 f4c7 d7c7 a4a5 g6f7 f2g1 b6a5 b5c7 e7f8 c7b5 h5g4 e4e5 a5a4 e5e6 f7e7 b5c7 e7c7 g1f1 f8e7 h1g1 e7f8 g1h1 c7d8 h1g1 f8e7 f1f2 d8e8 g1f1 e8f8 f2g1 f8b8 f1f2
154,W,material_adjudication,142,0.313709,770,2026-09-02 05:03:15,b1a3 e7e6 d2d3 g7g6 h2h3 e8e7 h3h4 d7d5 g2g4 g6g5 f2f4 a7a6 d1d2 b7b6 a3b5 f7f6 c2c3 a6a5 b5d4 g5h4 f1g2 a5a4 e2e4 a8a6 e4d5 e6d5 d4c2 h7h5 g4g5 f8g7 g5g6 c8e6 g1f3 h4h3 g2h3 d8c8 d3d4 e6h3 h1h3 c8h3 c3c4 h3f3 b2b4 f3g2 a2a3 g7h6 d2g2 f6f5 c4c5 a6a8 c1b2 e7e6 g2f3 h6f4 e1f2 f4g5 c2e3 g5e3 f2e3 g8e7 e3f2 c7c6 g6g7 h8g8 a1f1 e6f7 c5b6 b8d7 f1e1 d7b6 e1d1 b6c4 f2f1 c4b2 f3h5 e7g6 d1b1 b2d3 h5h3 g8g7 h3d3 g6f4 d3f5 f7e8 f5f4 g7f7 f4f2 f7f2 f1f2 e8f7 f2g3 a8d8 b1b2 d8d6 b2b1 d6g6 g3f4 g6h6 b1a1 h6e6 f4f5 e6e4 a1d1 f7g8 d1d3 g8f7 f5g5 f7g7 g5f5 g7f7 d3d1 e4e3 f5f4 e3e4 f4g3 f7g7 b4b5 c6b5 d1e1 g7h6 e1e4 d5e4 g3f4 h6h7 f4e4 h7h6 d4d5 h6h5 e4e5 h5h4 e5e6 h4g3 d5d6 g3h2 d6d7 b5b4 d7d8q b4b3 d8d4 b3b2 d4e5 h2h3
155,W,value_resign,35,0.382363,775,2026-09-02 05:03:29,a2a4 b7b6 g1h3 c7c5 c2c3 f7f6 h3g5 h7h6 g5f7 b8a6 f7d8 b6b5 f2f4 a8b8 d2d4 g7g5 h1g1 b5b4 e1d2 e8d8 f4f5 d7d5 d2e3 e7e6 f5e6 c8e6 e3d3 a6c7 d1b3 b4c3 b3b8 d8d7 b1c3 a7a6 e2e3
156,B,value_resign,44,0.306100,780,2026-09-02 05:03:55,g1f3 b7b5 f3g5 e7e6 b2b4 d8g5 c1a3 g5e7 a3b2 d7d5 a2a3 g7g6 e2e3 b8a6 b2h8 c8d7 c2c3 g6g5 h8e5 d5d4 e5c7 h7h5 d1h5 d4c3 d2c3 a6c7 e1d2 g8f6 h5g5 c7d5 h2h3 e8d8 h1g1 e7d6 d2d3 d8e7 d3d4 d5b6 g5d5 f6d5 g2g4 e6e5 d4d3 f7f5
157,B,material_adjudication_moderate,83,0.444194,785,2026-09-02 05:04:22,a2a3 c7c5 d2d3 a7a5 g2g3 h7h6 e2e3 h8h7 h2h4 g8f6 c2c4 h7h8 d3d4 a8a6 e3e4 g7g5 g1h3 h8h7 e4e5 a6a8 b2b4 c5d4 d1a4 b8a6 f2f3 e7e6 c1d2 g5h4 e1d1 a6c7 e5f6 b7b5 a4b5 c7b5 c4b5 c8b7 h3f4 e6e5 f1g2 d8f6 h1h4 a5a4 b5b6 e5f4 b4b5 f6e6 g2h3 f7f5 d2a5 d7d5 h4h5 e8d7 g3f4 e6e7 b1d2 a8b8 a1c1 b8a8 c1a1 a8b8 h3g4 b8a8 d1c1 d4d3 g4f5 d7d8 f5h7 a8a5 h7f5 f8g7 a1b1 g7f6 b1a1 e7e8 d2f1 e8f8 a1b1 f8e7 f5e6 e7e6 f4f5 e6f7 b1a1
158,B,material_adjudication,83,0.381094,790,2026-09-02 05:05:26,e2e3 a7a5 a2a4 c7c5 e1e2 d7d5 d1e1 b8c6 g1h3 c8g4 f2f3 d5d4 f3g4 e7e6 e1h4 d8h4 c2c3 h7h5 g2g3 h4g4 e2f2 b7b6 h3f4 a8c8 e3d4 e8d8 d4d5 f8d6 f1g2 c6a7 h1e1 d6f8 d5e6 f7e6 h2h3 g4f5 h3h4 f5g4 g2f3 g7g5 f3g4 h5g4 f4e6 d8e7 h4g5 c8e8 f2g1 c5c4 d2d3 a7c8 c1e3 e7e6 d3c4 e8e7 c4c5 b6c5 b1d2 e7d7 a1d1 f8e7 d2c4 d7b7 c4e5 e6e5 g5g6 e5f5 g6g7 h8h7 d1c1 h7g7 e3c5 e7c5 g1g2 g8f6 e1e2 f6e4 e2e4 f5e4 c3c4 c5d4 b2b3 e4e3 g2f1
159,W,value_resign,47,0.333328,795,2026-09-02 05:06:54,a2a4 b7b6 g1h3 c7c5 b2b3 c8b7 h3g5 g8h6 g5f7 b8c6 a4a5 h6f7 c2c4 f7d6 d2d3 e8f7 b1c3 h8g8 c1b2 h7h5 g2g4 a7a6 f2f4 e7e6 e1f2 d8f6 f1g2 g8h8 a5b6 f6f5 g4h5 c6d4 h1f1 f8e7 d1d2 b7g2 f2g2 g7g6 h2h4 g6h5 e2e4 f7g6 e4f5 g6f5 g2g3 h8f8 d2e1
160,W,value_resign,65,0.239626,800,2026-09-02 05:07:33,e2e3 g7g6 d1g4 f7f6 g4d1 f8h6 f2f3 e8f7 e1e2 e7e5 d1e1 a7a6 g2g3 e5e4 f1h3 b7b6 b1c3 b6b5 a2a3 c8b7 h3g2 f7e7 g2h3 h6g5 a3a4 g5e3 d2e3 b5b4 e1d2 e4f3 g1f3 b4c3 b2c3 h7h5 c1b2 f6f5 c3c4 b8c6 f3h4 g6g5 b2h8 g5h4 a4a5 h4g3 h2g3 g8f6 h8f6 e7f6 a1b1 d8e7 b1b7 a8b8 b7b8 e7b4 h1f1 c6a5 f1e1 b4d2 e2d2 a5c4 d2c3 f6e5 e1d1 a6a5 d1d3
161,W,value_resign,75,0.297797,805,2026-09-02 05:08:51,e2e3 g7g6 g1h3 e7e5 f2f3 f8h6 g2g3 f7f6 f1g2 e5e4 h1g1 b7b6 d2d3 e4f3 b2b3 e8f7 b1d2 g8e7 d1f3 e7c6 f3e2 b6b5 g2e4 d8e7 c2c3 b5b4 h3f4 e7d8 e1f2 b4c3 e4d5 f7f8 g1f1 c3d2 c1d2 g6g5 d2c3 g5f4 g3f4 f8e7 f4f5 b8a6 d5c6 d7c6 h2h4 c8f5 e3e4 f5g4 e2g4 f6f5 g4f3 f5e4 d3e4 a6c5 c3h8 d8h8 f1c1 h6c1 a1c1 c5b7 c1c6 h8f8 c6c7 e7d6 c7b7 f8f3 f2f3 d6c6 b7h7 a8h8 h7h8 c6b5 h8h7 b5b4 f3g4
162,W,material_adjudication,102,0.344063,810,2026-09-02 05:10:09,h2h4 h7h6 g2g4 b8a6 f2f4 h8h7 c2c4 a8b8 b2b4 c7c5 h4h5 b7b6 b4c5 b6b5 g1h3 b5c4 c1a3 c8b7 h1h2 a6c5 a3c1 d8c7 e1f2 f7f5 a2a4 b8a8 f2g3 g8f6 b1c3 f5g4 c1b2 c7c8 d1c1 e8f7 d2d4 c4d3 c3b5 a8b8 g3f2 a7a5 b2f6 g4h3 c1c5 c8c5 f2g3 g7g5 f6d4 c5c6 d4e5 g5f4 g3f4 e7e6 b5d4 f8g7 d4c6 b7c6 h2h3 g7e5 f4e5 b8a8 e2d3 d7d5 e5d6 a8c8 a1d1 d5d4 h3h4 e6e5 d6e5 c6a4 e5d6 a4d1 f1h3 c8b8 d6d7 d1a4 d7c7 a4b3 c7d7 b8c8 d7c8 b3a4 h4g4 h7h8 c8b7 h8f8 g4d4 f8d8 d4a4 d8d5 h3g4 d5d6 g4e2 d6a6 a4e4 a6a8 b7a8 a5a4 e2g4 a4a3 g4f3 a3a2
163,B,material_adjudication,66,0.281210,815,2026-09-02 05:11:28,e2e3 g7g6 g1h3 b7b6 d2d4 d7d5 e1d2 a7a6 b2b3 e7e5 d4e5 c8h3 g2h3 e8d7 b1a3 d8h4 d2d3 d7e7 b3b4 c7c6 d1e2 b6b5 f2f4 h7h5 c1b2 g6g5 c2c3 g5f4 a3c2 c6c5 b4c5 b8d7 c2d4 d7c5 d3d2 c5e4 d2d3 f7f6 e3f4 h4f4 e5f6 g8f6 a2a4 f8h6 f1g2 f4g5 g2e4 d5e4 d3c2 b5a4 a1a4 e7f7 h3h4 g5h4 e2d1 a6a5 a4a5 a8a5 d4f3 e4f3 h1f1 f7e6 f1g1 h6g5 c3c4 f6d5
164,W,material_adjudication,66,0.482440,820,2026-09-02 05:12:08,e2e3 a7a5 e1e2 a5a4 f2f3 b7b6 c2c3 h7h5 g1h3 e7e5 e3e4 h8h7 b2b3 f7f6 d2d4 f6f5 c1g5 d8g5 h3g5 f5e4 e2e1 c8b7 h2h3 e4e3 f1e2 h7h6 b1a3 f8c5 d4e5 d7d6 a3c2 a4a3 g2g4 h5g4 h3g4 h6h1 e2f1 e8e7 b3b4 e3e2 d1e2 h1h4 e5e6 g8f6 b4c5 b6c5 c3c4 f6h5 g4h5 g7g6 h5h6 h4h6 a1d1 a8a6 e1d2 a6a8 g5f7 h6h2 e2h2 g6g5 d2e2 e7e6 h2h1 e6f5 f7d8 a8a6
165,W,checkmate,35,0.339630,825,2026-09-02 05:13:00,g1h3 c7c5 g2g3 b7b6 d2d4 f7f6 b2b4 d7d5 e2e4 e8d7 e4d5 c5b4 a2a3 b4a3 e1d2 g8h6 g3g4 g7g5 f2f3 a3a2 f1g2 f8g7 h1f1 c8a6 a1a2 h8f8 a2a4 b8c6 d5c6 d7c6 c2c4 a6c4 a4c4 c6b5 d1a4
166,B,checkmate,72,0.312428,830,2026-09-02 05:15:28,c2c3 a7a5 f2f3 b7b5 h2h3 c8a6 c3c4 b5c4 e1f2 a5a4 h3h4 e7e5 d1a4 d8f6 g2g4 c7c5 b1a3 a6b7 a4a8 b7a8 e2e3 a8b7 f1c4 e8d8 c4d5 f8d6 d5b7 d6f8 f3f4 f8d6 g1e2 g7g5 h4g5 f6g6 b7a8 e5f4 e2c3 d6c7 e3e4 f4f3 a8d5 b8a6 h1d1 a6b4 a3c4 b4d5 c3d5 g6g7 f2f3 d7d6 d5c7 d8c7 a2a3 c7b8 c4a5 c5c4 a5c4 d6d5 e4d5 g7d4 c4d6 h7h6 g5h6 g8h6 d6b5 d4d5 f3g3 d5b5 a3a4 b5e5 g3h4 h6g8
167,B,value_resign,60,0.372773,835,2026-09-02 05:16:22,g1h3 g7g6 c2c3 d7d5 f2f4 g8h6 d2d4 c8h3 e1d2 a7a5 g2h3 f8g7 b2b4 f7f5 h1g1 c7c5 e2e4 c5d4 f1b5 b8c6 b5c6 b7c6 d1f1 d5e4 b1a3 d8b8 a3c4 g7f6 b4a5 b8b7 c4e5 f6e5 f4e5 e8d7 a5a6 b7a6 f1a6 a8a6 c1a3 a6a3 g1b1 h8g8 h3h4 e7e6 b1b5 c6c5 b5b6 g8d8 d2e2 d7e7 b6b7 d8d7 b7b6 d7a7 b6b7 a7b7 c3d4 b7b5 d4c5 e7d8
