game,outcome,end_reason,n_moves,loss,steps,timestamp,moves
331,W,checkmate,9,0.443466,1655,2026-08-27 16:56:52,b2b4 b8a6 g2g3 f7f5 e2e3 h7h6 d1h5 g7g6 h5g6
332,W,material_adjudication,66,0.349093,1660,2026-08-27 16:57:07,b1a3 b7b6 a3b5 d7d5 b5d4 g7g5 d2d3 c7c5 b2b4 c5d4 f2f4 e8d7 h2h3 h7h5 c2c3 b6b5 e2e3 f7f5 f4g5 d8c7 e3d4 c7d6 c1e3 d7c7 a1b1 a7a6 g1e2 c8b7 d1c2 f8g7 e1d2 f5f4 e2f4 e7e5 d4e5 d6e5 b1e1 d5d4 e3d4 e5d4 c3d4 c7d8 f1e2 g7f8 c2b3 h8h6 g5g6 h6g6 d4d5 d8e7 f4g6 e7f7 d2c2 f7g6 d3d4 g6g5 c2d1 g5f5 b3b2 h5h4 d1d2 b8c6 d5c6 b7c6 e1f1 f5e4
333,B,value_resign,52,0.404344,1665,2026-08-27 16:57:21,a2a4 f7f6 d2d3 a7a6 a1a2 c7c5 d3d4 f6f5 b2b4 d7d5 a2b2 g7g6 b1d2 f8h6 g1f3 f5f4 c2c3 c5b4 b2b1 b4c3 d2b3 e8f7 h1g1 d8d6 f3h4 b7b5 a4a5 c8d7 e2e4 f4e3 h2h3 d7c8 c1b2 c3b2 b1b2 c8b7 d1c2 b5b4 c2e4 d5e4 d4d5 e7e6 d5e6 f7e6 f1d3 b8c6 h4g6 c6a5 e1e2 d6e7 f2f4 a8b8
334,B,value_resign,40,0.398417,1670,2026-08-27 16:57:34,b2b4 h7h5 e2e4 h5h4 g1e2 a7a5 d2d4 h8h7 b1a3 a5b4 c1g5 d7d6 a1b1 g8f6 b1b4 c7c5 g2g4 a8a6 b4b5 c5d4 e2c1 c8e6 a3c4 b8d7 c4b2 f6g4 g5e7 g4e3 f2f3 e8e7 f1d3 d7f6 h2h3 h7h8 e1f2 e3d1 f2e1 d8d7 c2c3 d6d5
335,W,checkmate,27,0.478882,1675,2026-08-27 16:57:47,e2e4 d7d6 d2d3 e7e6 f2f4 b8d7 c1d2 g8e7 d1f3 d7e5 d3d4 c7c6 d4e5 e8d7 e5d6 a7a5 a2a4 h7h5 c2c3 d7d6 e4e5 d6c5 b2b4 a5b4 c3b4 c5d4 d2e3
336,W,value_resign,53,0.460264,1680,2026-08-27 16:58:12,a2a4 a7a5 d2d3 c7c6 b2b4 a5b4 c2c3 h7h5 d3d4 g7g6 f2f3 f7f6 b1a3 b4a3 a1a3 c6c5 a4a5 d7d6 d1c2 a8a7 d4c5 b8a6 c5d6 d8d6 g2g4 d6d8 c1d2 e8f7 f1h3 b7b5 a5b6 a7b7 g4h5 e7e5 e2e3 c8h3 g1h3 f8a3 h5g6 f7e7 c2d1 b7b6 h3f2 b6c6 c3c4 a6c7 d2a5 c7e8 a5d8 e7f8 d1d2 a3b4 d2b4
337,B,value_resign,44,0.403807,1685,2026-08-27 16:59:18,b2b3 e7e6 f2f3 f7f5 h2h3 d7d6 h1h2 e6e5 e2e3 f5f4 c1b2 e8d7 c2c4 b7b6 d2d4 h7h6 a2a4 d8e7 d4e5 f4e3 b2c1 d7e8 e5e6 a7a5 c1b2 d6d5 d1d4 c8d7 c4c5 b6c5 d4g4 g7g5 f3f4 g8f6 b2f6 e7f6 g4h5 e8d8 f4f5 f6a1 f1b5 g5g4 g1e2 h8g8
338,W,material_adjudication_moderate,80,0.442903,1690,2026-08-27 17:00:19,a2a4 g7g5 d2d3 b7b5 a4b5 d7d6 f2f3 f7f6 b1d2 h7h5 d3d4 b8c6 c2c3 g8h6 c3c4 e8f7 a1a5 f8g7 g2g4 c6b8 e1f2 h6g4 f3g4 f7g8 g4h5 g5g4 g1h3 f6f5 h3g5 d6d5 g5f7 g8f7 e2e3 d5c4 f1g2 f7g8 g2a8 d8d7 a5a7 h8h5 h2h4 h5h4 h1h4 e7e6 h4h5 c8b7 f2e2 e6e5 d2b3 c4b3 d1d2 f5f4 a7b7 d7d5 b5b6 d5b7 a8b7 e5d4 b7c6 g7h6 d2d4 b8c6 e2d3 c6d4 e3d4 c7b6 h5h6 g8g7 h6d6 f4f3 d3d2 f3f2 d2e2 g4g3 e2f1 g7h7 c1d2 b6b5 f1g2 b5b4
339,W,value_resign,37,0.465289,1695,2026-08-27 17:02:59,e2e4 g8h6 f2f3 d7d5 a2a4 a7a6 d2d3 g7g6 c2c3 d5e4 d3e4 a8a7 d1d8 e8d8 a1a2 c7c6 a4a5 f7f5 c1g5 h8g8 g1e2 c8e6 g5h6 e6a2 h6g7 g8g7 e4e5 b7b5 a5b6 h7h5 b6a7 a6a5 a7a8q d8c7 g2g4 g6g5 g4f5
340,W,value_resign,27,0.386143,1700,2026-08-27 17:04:14,b2b3 a7a5 g1h3 b8a6 h3g5 f7f6 b1c3 d7d6 c1b2 c7c5 g5e6 a6b4 a2a4 h7h5 a1c1 g7g5 f2f4 f6f5 e1f2 f8g7 g2g4 d6d5 e6d8 a8a6 g4h5 g7e5 e2e4
341,B,value_resign,86,0.448770,1705,2026-08-27 17:04:33,b2b3 c7c6 f2f3 e7e5 e1f2 f7f6 g1h3 b7b6 d2d4 d7d6 e2e3 f8e7 f1c4 e5d4 c4f1 a7a5 a2a4 d6d5 d1d2 d4e3 f2g1 c8h3 f1d3 d8d7 d2e3 g7g6 e3d2 b6b5 b3b4 h3g4 b1a3 g4f5 d3e2 a5b4 a3b5 c6b5 a4b5 d7b5 e2b5 b8d7 g2g4 a8a1 g4f5 a1a5 h2h4 a5b5 g1f2 e7c5 f2e1 e8d8 f5g6 d7b6 c2c4 b4c3 d2c3 h7g6 c1b2 c5e7 c3d2 b5b2 d2b2 g6g5 b2b6 d8d7 h4g5 h8h1 e1f2 h1a1 f3f4 f6g5 b6e3 g5f4 e3f4 g8f6 f4g5 a1b1 g5g7 b1b3 f2g2 f6h5 g7c3 b3c3 g2h2 d7d8 h2h1 e7f8
342,W,material_adjudication,76,0.426367,1710,2026-08-27 17:04:34,g1f3 f7f6 b1c3 d7d6 f3e5 g7g6 g2g4 b8a6 c3d5 g8h6 d2d3 c7c6 h2h4 c6d5 e5g6 a8b8 g6h8 f6f5 c1e3 f5g4 e3h6 d5d4 h8f7 e8f7 h6e3 d4e3 a2a4 e7e5 h1g1 a6c5 d3d4 e5d4 d1d4 c8f5 g1g4 f5g4 d4g4 a7a5 c2c4 e3f2 e1d1 d8c8 e2e3 c8g4 f1e2 h7h5 d1d2 f8e7 e2g4 h5g4 h4h5 e7f8 d2c2 f7e8 a1c1 b8d8 c1f1 d6d5 h5h6 f8d6 h6h7 d6f4 h7h8q e8f7 h8d8 d5c4 f1c1 f2f1q c1f1 b7b6 e3f4 c5e6 d8c8 f7g7 c8b7 g7f6
343,B,value_resign,108,0.391759,1715,2026-08-27 17:05:41,g1h3 g8f6 g2g4 b8c6 d2d3 a7a5 f2f3 h8g8 b1a3 d7d6 a1b1 f6g4 d1d2 g4e5 f1g2 e8d7 f3f4 e5f3 e1f2 f3d2 c1d2 a8a7 a3b5 c6b4 b5a7 b4c2 b1e1 f7f5 g2b7 d8e8 b7c8 d7d8 e2e3 c2e3 d2e3 c7c5 c8b7 c5c4 f2e2 c4d3 e2d3 g7g5 f4g5 e8d7 b7d5 e7e6 d5e4 f5e4 d3d2 a5a4 h1g1 f8e7 b2b3 a4b3 a2b3 g8g7 e3f4 g7g6 d2e3 d7a7 e3d2 e7f8 f4e3 a7d7 h3f4 d6d5 f4g6 h7g6 h2h4 f8e7 d2c2 d8c7 b3b4 e7b4 e1d1 b4e7 e3d2 c7d8 d2e3 e6e5 d1b1 d7d6 b1b6 d6d7 b6b1 d5d4 e3d4 e5d4 b1b6 e7f8 b6g6 f8e7 c2b1 e7b4 b1a1 b4a3 a1a2 a3b4 g1g2 b4a5 g6d6 d7d6 a2b2 d6e7 h4h5 d8d7 g2h2 d7c6
344,B,value_resign,46,0.466095,1720,2026-08-27 17:05:41,b2b3 b7b6 d2d3 f7f6 e2e4 e7e6 f2f4 c7c5 e4e5 c5c4 f4f5 d7d6 f1e2 d6e5 c1d2 b6b5 d1c1 g7g6 f5e6 d8d4 d2h6 c8a6 d3c4 f8h6 c2c3 e8d8 g1f3 h6c1 f3d4 b8c6 d4c6 d8c7 h1f1 c7c6 h2h3 c1b2 e2h5 b2a1 b1a3 b5c4 a3c4 g6h5 g2g4 g8h6 g4h5 h6f7
345,B,value_resign,66,0.460495,1725,2026-08-27 17:05:54,g1f3 f7f6 b1c3 d7d6 c3d5 b8a6 d2d3 g7g5 g2g4 f8h6 f3e5 e7e6 c1d2 e6d5 d2b4 d5d4 e2e4 c8d7 b4d2 b7b5 e5f3 d7c8 e1e2 c7c5 h1g1 e8f7 a2a4 f6f5 g4f5 d8c7 f3g5 h6g5 d2g5 b5a4 f2f3 h7h6 g5e3 d4e3 e2e3 g8f6 c2c3 c7e7 e3d2 a6b4 c3b4 c5b4 e4e5 d6e5 d3d4 e5d4 f1c4 f7e8 c4d5 f6d5 f5f6 d5f6 a1b1 c8f5 d1f1 e8d7 b1a1 b4b3 g1g5 f5e4 f3e4 e7d8
346,W,value_resign,43,0.455813,1730,2026-08-27 17:07:59,g1f3 f7f6 b1a3 b7b6 f3d4 e8f7 b2b4 g7g5 c2c3 c7c5 e2e4 c5d4 d1f3 d7d5 a3c4 d5c4 a2a4 b8c6 c1b2 g8h6 f1d3 e7e5 a4a5 c8d7 h1f1 h6f5 b4b5 b6a5 d3e2 d4d3 e2d3 f8b4 e4f5 c4d3 b5c6 d7c6 f3c6 d8c7 c6c7 f7e8 c3b4 a5b4 a1a2
347,B,value_resign,28,0.379781,1735,2026-08-27 17:09:17,e2e4 b8c6 f2f4 g8f6 d2d3 g7g5 h2h4 g5f4 g1f3 d7d5 e4d5 c6a5 b2b4 f6d5 c1d2 a8b8 d1e2 c8d7 e1d1 h7h6 e2e5 a5c6 b1c3 c6e5 g2g4 d8c8 c3d5 e5c6
348,B,checkmate,56,0.296049,1740,2026-08-27 17:10:25,h2h3 a7a5 b1c3 h7h6 g1f3 d7d6 g2g3 b7b5 e2e3 b5b4 f1b5 c8d7 e1e2 h6h5 b5d3 b4c3 e3e4 d7c8 a2a4 e7e6 a1b1 h8h6 f3g5 g8e7 g5h7 e7f5 e4f5 d6d5 h1e1 c8d7 e2e3 e6e5 f5f6 d7c6 h7f8 h6f6 d2c3 e8f8 g3g4 g7g5 h3h4 f6d6 h4g5 h5g4 b2b4 d8g5 f2f4 e5f4 e3d2 g4g3 b4b5 c6b7 d3e2 g5e7 b1b2 e7e3
349,W,value_resign,65,0.383972,1745,2026-08-27 17:12:15,g1f3 f7f6 b1a3 b7b6 f3d4 e8f7 a3c4 b8a6 b2b3 e7e6 a1b1 c7c5 h1g1 c5d4 c1b2 f8a3 b3b4 a3b4 b2c1 d7d5 b1b4 g8h6 c4b6 g7g6 g2g4 a6c7 b4b3 h6g4 b6a8 g4e5 c2c4 g6g5 c4d5 e6d5 f1g2 e5c6 f2f3 c8a6 e1f2 d8a8 f3f4 a8c8 d1c2 a6e2 f2e2 c7e6 g2d5 f7g7 d5e6 c6b4 b3b4 c8c2 b4b3 a7a5 e6h3 a5a4 b3a3 c2a2 a3a2 g5g4 h3g4 a4a3 c1b2 g7g8 b2c3
350,W,value_resign,35,0.489222,1750,2026-08-27 17:12:16,e2e4 b7b5 b2b3 a7a5 f2f4 h7h5 d2d3 d7d5 b1c3 g8f6 c3d5 d8d7 d1e2 h8g8 d5c3 b8c6 e1d1 b5b4 c3b1 e7e6 g1f3 h5h4 c1d2 h4h3 e4e5 f8c5 e5f6 g8h8 f6g7 h8h6 g7g8q e8e7 d3d4 c5d4 f3d4
351,B,value_resign,68,0.400911,1755,2026-08-27 17:13:23,a2a4 d7d5 d2d3 a7a6 b1d2 g7g6 a1b1 d5d4 g1h3 c7c6 b2b4 c6c5 g2g4 e7e6 b4c5 h7h5 g4g5 g8e7 c1a3 f7f6 c2c4 f6g5 h3g5 e7f5 b1c1 d8d7 d2f3 e8d8 h2h4 b8c6 e2e3 c6e7 e3d4 d7e8 d4d5 e6d5 a3b2 f5e3 f2e3 h8g8 f1e2 f8g7 c4d5 g7b2 e1g1 b2c1 d1c1 e8a4 c5c6 b7c6 g5f7 d8e8 d5d6 e8f7 d6e7 a4a2 d3d4 a2e2 f1f2 e2b5 c1d2 c8g4 d2b4 b5b4 g1h1 a8a7 h1g1 b4a5
352,B,value_resign,62,0.479524,1760,2026-08-27 17:13:24,b2b3 f7f5 c2c4 e7e6 f2f4 d7d6 e2e3 g8e7 g1h3 a7a5 g2g4 c7c5 c1b2 h7h5 b1a3 b7b5 a3c2 h8h7 c4b5 b8c6 d2d3 h5g4 h1g1 c6e5 a2a4 h7h4 a1c1 g4h3 f4e5 e7g6 g1g6 d6d5 c2d4 c5d4 b2d4 h4d4 e3d4 f8e7 f1h3 d8b6 g6g7 c8b7 g7e7 e8e7 e1f2 e7f7 c1c5 a8h8 d1e1 h8h3 f2g2 h3d3 g2f2 b6d8 e1f1 d3b3 f1b1 b3b1 b5b6 b1b2 f2e1 d8e8
353,W,material_adjudication_moderate,76,0.393209,1765,2026-08-27 17:13:41,b1c3 d7d6 g2g3 f7f5 a2a3 a7a6 c3b1 g7g5 f2f3 a8a7 e2e3 g8h6 h2h3 f5f4 g3f4 e7e5 c2c3 g5g4 f1c4 h8g8 g1e2 g8h8 e2g3 h8g8 c4d5 a6a5 f3g4 a5a4 h1h2 c8g4 h3g4 c7c6 d5g8 e5e4 e1e2 h6g8 d2d3 f8e7 b2b4 a4b3 d3e4 d6d5 c1b2 d5e4 g4g5 d8d7 d1d2 d7d6 a3a4 b7b6 b1a3 b6b5 a1b1 b8a6 a3b5 c6b5 a4b5 h7h6 b1d1 a6b4 c3b4 h6g5 e2f1 d6d2 d1d2 g5f4 e3f4 g8f6 b5b6 a7b7 b2a1 b7b6 a1d4 f6d5 h2e2 e7b4
354,B,value_resign,40,0.471696,1770,2026-08-27 17:14:18,b2b3 h7h5 f2f4 f7f5 e1f2 g7g5 g2g4 f8g7 g4f5 e7e5 f4g5 d7d6 b3b4 a7a6 a2a3 g7f8 d2d4 b8c6 g1f3 a6a5 f1h3 f8e7 f3e5 d6e5 d1d3 e5d4 d3c4 a5a4 f2e1 e7g5 e1f2 g5c1 c4c5 a8a7 c5a7 c6a7 c2c3 h8h7 c3c4 h5h4
355,B,material_adjudication,69,0.393596,1775,2026-08-27 17:16:29,b2b4 a7a5 b1a3 a5b4 c2c3 b7b6 e2e4 d7d6 f2f3 a8a3 c3b4 g8h6 b4b5 c7c5 d1c2 c8b7 e4e5 h6g8 f1e2 f7f6 c1a3 b7c8 e5d6 c8f5 e1d1 f5c2 d1c2 e7d6 g2g3 b8d7 a3b2 g7g5 a2a4 f8h6 c2d1 g8e7 h2h4 e7d5 h4g5 h6g5 f3f4 g5f4 g3f4 d5f4 g1f3 d7e5 f3e5 d6e5 e2f3 c5c4 f3d5 e8e7 h1f1 d8d5 b2c3 e5e4 d1c2 e7d8 d2d3 e4d3 c2d2 h8g8 c3a5 b6a5 b5b6 d5d4 d2e1 g8f8 a1d1
356,W,checkmate,53,0.535790,1780,2026-08-27 17:18:07,e2e4 g8h6 f2f3 b7b6 c2c3 b8a6 f1a6 a8b8 a6c8 d7d6 d1e2 a7a5 h2h3 g7g5 b2b4 e7e5 b4b5 f7f6 c8f5 c7c6 a2a4 b8c8 h3h4 c6b5 g1h3 d6d5 e4d5 e5e4 h1f1 h6g8 c1b2 h7h6 f5g4 g5h4 b1a3 h6h5 a3b5 h5g4 f3g4 g8h6 e1f2 h6g4 f2e1 e8e7 h3f2 g4e5 f2d3 e4d3 e2e4 f6f5 e4f5 c8c4 f5e6
357,W,value_resign,49,0.510390,1785,2026-08-27 17:18:27,b2b3 b7b6 f2f4 a7a6 f4f5 e7e5 c2c3 f7f6 g1h3 e8f7 g2g3 h7h6 d1c2 f8d6 b1a3 f7f8 d2d4 d8e7 e1d2 f8f7 h1g1 c8b7 d2d3 d6a3 c1a3 c7c5 f1g2 e5d4 g2b7 a8a7 b7a8 a7a8 h3f4 d4c3 c2c3 e7d6 d3e4 g7g5 f5g6 f7f8 b3b4 c5b4 a3b4 h6h5 b4d6 f8e8 a1b1 g8h6 b1b2
358,W,value_resign,61,0.456780,1790,2026-08-27 17:22:11,b2b4 b8a6 b1a3 e7e6 b4b5 c7c5 d2d3 f7f6 h2h3 a6b4 c1d2 b4c2 d1c2 e6e5 e1d1 e8e7 e2e3 a7a5 g1f3 d7d6 f3d4 e5d4 g2g3 a8a7 h1g1 a7a8 h3h4 d6d5 d1e1 e7f7 f2f3 g7g5 h4g5 f6g5 f3f4 f8g7 e3d4 c5d4 g3g4 d8d6 a3c4 d5c4 b5b6 g7h6 f4g5 d6e5 e1d1 a5a4 g5h6 g8h6 d3c4 c8d7 d2h6 e5f6 g4g5 d7c6 g5f6 f7f6 f1g2 f6f7 a1b1
359,B,value_resign,58,0.430980,1795,2026-08-27 17:26:34,b2b4 b8a6 g1f3 h7h6 f3g5 b7b5 c2c4 c7c5 e2e4 c5b4 c1a3 c8b7 d1h5 h6g5 g2g4 a8b8 h2h3 b8c8 a3b4 h8h5 g4h5 g5g4 h1g1 c8a8 h3g4 g8f6 d2d4 e7e6 f1g2 f6h5 g4h5 a6b4 b1c3 g7g6 c3b5 a7a5 h5g6 d8h4 g1h1 h4g4 c4c5 a5a4 h1h3 g4g2 a2a3 e8e7 a3b4 f7g6 d4d5 e7d8 e1d2 g6g5 h3h2 g2h2 a1b1 g5g4 b1a1 f8g7
360,W,material_adjudication_moderate,76,0.501152,1800,2026-08-27 17:26:55,b2b4 c7c5 h2h4 g7g6 d2d4 f7f6 f2f3 c5b4 d1d2 d7d6 h4h5 b8a6 g2g4 g6h5 f1g2 h5g4 a2a3 a8b8 a3b4 g4f3 e2f3 b7b5 c2c3 e8f7 b1a3 d6d5 a3b5 b8b5 c3c4 e7e5 c4b5 f8b4 d4e5 b4d2 c1d2 f6f5 e5e6 f7e6 f3f4 d8e8 b5a6 e6f6 g1e2 e8c6 g2d5 c6d5 d2c3 f6e6 a1d1 g8e7 d1d5 e6d5 c3h8 d5c6 e1d1 c8a6 d1d2 a6e2 d2e2 c6d5 e2f3 a7a5 h8b2 d5c5 b2c1 h7h5 c1a3 c5c6 a3e7 c6d7 e7d8 d7d8 h1h5 a5a4 h5g5 d8e8
361,B,material_adjudication_moderate,114,0.454923,1805,2026-08-27 17:28:00,e2e4 g8h6 b2b3 a7a5 f2f3 h8g8 b1c3 f7f5 e4f5 b7b5 c3e2 g7g5 a2a3 e7e6 c2c3 h6g4 a1b1 d7d6 g2g3 b8d7 b1b2 e6f5 e2f4 g4f2 f1b5 f2h1 h2h3 g8g7 c3c4 a8a7 b3b4 g5f4 d2d4 g7g3 b4a5 h7h5 e1f1 c7c5 d4d5 d8e7 d1d2 e8d8 d2f4 h1f2 f1f2 f8h6 f4h6 f5f4 c1f4 g3g8 h6h5 g8h8 h5h8 e7f8 h8h4 f8f6 b2d2 f6h4 f4g3 h4e7 f2f1 a7b7 d2d3 b7b8 g3h4 d7f6 h4g5 c8d7 g5f6 e7f6 b5c6 f6e7 c6d7 e7d7 a5a6 b8b6 h3h4 d8e7 a6a7 b6a6 a7a8q a6a8 h4h5 e7d8 h5h6 a8b8 h6h7 d7h7 g1h3 b8b2 h3f2 h7g6 f2g4 g6g7 d3d2 b2d2 f1e1 g7f8 e1d2 f8e8 f3f4 e8f8 g4f2 f8e8 a3a4 e8f8 a4a5 f8e8 a5a6 e8d7 a6a7 d7a7 f2d3 a7b7
362,B,checkmate,48,0.393793,1810,2026-08-27 17:28:19,g1f3 b7b5 b1a3 f7f5 c2c3 d7d5 e2e4 f5e4 f3e5 g7g6 d2d4 d8d7 b2b4 b8a6 c1g5 d7g4 a1c1 g4f5 g5f4 f5f4 a3c4 c7c6 e5c6 g8h6 d1b3 d5c4 b3c2 g6g5 h2h4 a8b8 h4g5 f4g5 c2d1 c8d7 h1h6 f8h6 c6b8 a6b8 e1e2 g5f6 g2g3 d7e6 e2e1 f6f7 f1g2 e4e3 g3g4 f7f2
363,B,material_adjudication_moderate,105,0.500146,1815,2026-08-27 17:29:20,b2b3 e7e6 c2c4 d7d6 d2d3 f7f5 c1b2 b8c6 e1d2 e8d7 b1a3 g8e7 a1c1 b7b6 h2h4 h7h5 g1f3 g7g5 h1g1 c6d4 a3b5 d4c6 a2a4 a7a6 d3d4 a6b5 c4b5 g5g4 f3e5 c6e5 d4e5 d6d5 f2f3 c8b7 b2d4 c7c6 d2c3 g4f3 g2f3 h8h7 c3d3 a8b8 g1h1 c6c5 d4c3 e7c6 f1h3 f5f4 b5c6 b7c6 d1c2 d8e7 d3d2 b6b5 c2h7 e7h7 a4b5 c6b5 c1a1 f8g7 c3a5 b8e8 d2c1 e8a8 a5b6 a8b8 b6c5 g7e5 a1a5 h7g7 a5b5 b8b5 h1f1 g7h6 f1f2 d5d4 b3b4 b5b4 c5b4 h6g7 b4d2 g7g8 f2g2 g8d8 d2b4 d8b6 b4d2 d7d6 d2f4 e5f4 c1c2 b6b5 h3e6 d6e6 c2d1 e6d6 d1c2 b5b6 e2e3 f4e3 g2g5 d6c6 c2d1 b6b7 g5h5
364,W,checkmate,55,0.460934,1820,2026-08-27 17:29:38,a2a4 e7e6 h2h3 b8c6 h3h4 f8b4 c2c3 d7d5 g2g4 d5d4 f1g2 e6e5 g1f3 c6a5 c3d4 b7b6 e2e4 h7h5 d1c2 h5g4 b2b3 a5b3 e1g1 g8f6 c2b3 g7g5 h4g5 b4f8 f3h2 a7a6 f2f4 g4f3 g2f3 f6g4 c1b2 g4h2 d4e5 h2f1 b1c3 e8d7 g1f1 c7c6 d2d4 b6b5 d4d5 b5a4 a1a4 c8b7 f1e1 c6d5 c3d5 d7e6 b3b7 a8b8 d5f4
365,W,value_resign,51,0.417147,1825,2026-08-27 17:29:38,e2e4 b7b5 d2d3 a7a5 b1a3 b5b4 f2f3 g8h6 d1e2 a8a7 c2c4 h8g8 a3c2 g7g5 c2d4 e7e6 c4c5 c8a6 h2h4 f8c5 d4c2 f7f6 c2e3 a6c4 d3c4 e8f7 b2b3 a5a4 e4e5 g5h4 h1h4 a4b3 a2b3 d7d5 a1a7 c5a7 c4d5 d8d5 c1d2 d5b3 e5f6 a7e3 e2e3 b8d7 h4h5 h6f5 e3b3 g8f8 f3f4 d7c5 b3d1
366,B,value_resign,24,0.439659,1830,2026-08-27 17:30:10,e2e4 b8c6 f2f3 g8h6 c2c3 g7g5 b2b4 a7a5 a2a3 a5b4 f3f4 h6g8 d1h5 g8f6 h5h3 g5f4 e4e5 f6d5 a3b4 a8a1 h3h5 h8g8 c3c4 e7e6
367,B,value_resign,52,0.521584,1835,2026-08-27 17:30:30,d2d4 b8c6 g2g3 f7f6 b1d2 a7a5 a2a3 e7e5 f2f4 e5d4 d2f3 f8c5 f3d4 c5d4 b2b4 e8f7 d1d2 d8e7 b4a5 g8h6 g3g4 c6b8 f1g2 h6g4 e2e3 d4a1 h2h3 g4e3 g2f1 e7e4 d2e3 e4h1 c1d2 b8a6 e3e2 d7d5 g1f3 c7c6 e1d1 g7g5 f4f5 c8f5 f3d4 g5g4 h3g4 f5e4 d4c6 b7c6 g4g5 f7g8 g5f6 a8b8
368,B,value_resign,64,0.464200,1840,2026-08-27 17:32:18,c2c3 e7e5 c3c4 d7d6 d1c2 d8g5 d2d3 g5d8 e2e3 g7g5 a2a4 d8d7 b1a3 c7c6 e1e2 h7h5 a4a5 f8e7 h2h4 g5g4 c2d1 f7f5 g1f3 h8h7 d3d4 g8f6 a3b5 c6b5 f3g5 b5b4 g5h7 e5d4 h7f6 e7f6 c4c5 f6e5 g2g3 d6c5 f1g2 c5c4 e3d4 e5d4 g2d5 d7d5 f2f3 e8d7 f3f4 b8c6 c1e3 d5e6 e2f2 e6e3 f2f1 b7b5 a5b6 c8b7 d1e2 a8b8 e2e3 d4e3 h1g1 c6a5 g1h1 b4b3
369,B,material_adjudication,83,0.362483,1845,2026-08-27 17:32:35,g1f3 b7b5 e2e3 f7f6 c2c3 c7c6 d2d4 d7d5 f3e5 f6e5 b1d2 e8d7 d2c4 e5d4 g2g4 g7g5 c3d4 f8g7 e3e4 h7h5 c1d2 h5g4 h2h3 d5c4 h3g4 g7h6 d2g5 h6f8 e1e2 h8h1 b2b4 f8g7 a1b1 g7d4 d1d4 d7e8 d4d8 e8d8 b1d1 d8c7 f1g2 c8e6 g2h1 g8f6 g5f4 c7b6 f4b8 a8b8 h1g2 f6g4 e4e5 g4e5 e2d2 b8a8 f2f4 e5d3 f4f5 e6f5 d2e3 a7a5 g2c6 a5b4 c6a8 e7e6 d1d2 b6c5 a8e4 c4c3 d2d3 f5e4 e3e4 c3c2 d3c3 b4c3 e4e5 b5b4 e5e6 c2c1q e6e7 c1b1 e7d8 b1b2 d8c7
370,W,value_resign,19,0.499274,1850,2026-08-27 17:32:36,a2a4 e7e6 g1h3 f7f5 g2g3 f8c5 a4a5 b7b6 c2c4 h7h5 a5b6 c5e3 d2e3 a7b6 a1a8 c7c5 e1d2 d7d5 a8b8
371,W,value_resign,53,0.533498,1855,2026-08-27 17:33:08,b2b3 h7h5 b3b4 f7f5 c2c4 b7b6 e2e4 e8f7 d2d4 g8h6 a2a4 h6g8 g1e2 a7a5 e4f5 b6b5 h2h4 g7g5 f5f6 f7f6 h4g5 f6f5 e1d2 g8f6 b1c3 b5c4 g2g3 e7e5 c3d5 e5d4 g5f6 a5b4 a1b1 f8c5 e2f4 c8b7 h1h3 b7d5 f4d5 d8f6 d5f6 b8a6 c1b2 d7d6 a4a5 a8c8 b2a1 h8e8 d1h5 f5e6 b1b2 e8e7 f1g2
372,B,value_resign,26,0.476692,1860,2026-08-27 17:35:41,e2e4 e7e5 b1c3 b8c6 f1b5 g7g5 e1f1 h7h6 d1h5 d7d6 g2g3 e8d7 a2a4 d7e6 f1e2 c6e7 c3b1 a7a5 g3g4 c7c5 h5h4 g5h4 h2h3 g8f6 f2f3 f6g8
373,W,material_adjudication_moderate,80,0.434842,1865,2026-08-27 17:37:52,g1f3 b7b6 f3e5 g7g5 d2d3 c7c5 a2a4 d7d6 c2c4 c8d7 e5c6 f7f6 b1d2 d7c6 a1b1 g5g4 d2e4 e7e5 g2g3 d8d7 b2b4 a7a6 f1g2 h7h6 a4a5 h8h7 e1g1 f8g7 e2e3 g7f8 e4d2 b6a5 b4b5 c6b7 d1e1 e8d8 g2b7 f6f5 b7a8 e5e4 f2f3 e4f3 b5b6 d6d5 d3d4 c5d4 h2h4 g8f6 e3d4 d5c4 d2f3 g4f3 c1d2 b8c6 a8c6 d7c6 b6b7 c6b7 b1b7 h7b7 e1d1 f6e4 d1c2 e4d2 c2d2 h6h5 f1f3 f8b4 d2e2 a5a4 g3g4 h5g4 f3f2 c4c3 f2f1 d8d7 f1d1 g4g3 h4h5 d7c7
374,W,value_resign,67,0.449487,1870,2026-08-27 17:38:48,b2b4 d7d5 d2d4 e7e5 g2g3 b8d7 c2c3 c7c5 f2f3 c5b4 c1d2 d8a5 h2h3 g8e7 f3f4 e5e4 h1h2 a5b6 c3b4 d7f6 g3g4 e8d7 g4g5 f6h5 b4b5 f7f5 b1a3 a7a5 h2h1 h5f4 d1c2 f4g6 f1g2 f5f4 c2c1 f4f3 e2f3 e4e3 d2e3 d7d6 e3d2 h8g8 e1d1 g8h8 g1e2 e7g8 e2g3 a8b8 a1b1 h7h6 b1a1 h6g5 a1b1 g8e7 d2g5 h8h5 g3h5 g6e5 b1a1 e5d3 c1d2 c8h3 g2h3 b8a8 a1b1 a8b8 b1b2
